  dual 0.100000E-02 0.100000E-04 0.100000E+00 0.100000E+01 0.200000E+01 0.196518E+03 0.891186E+00 0.563325E+00 0.680753E-01 0.166407E+00 
  dual 0.100000E-02 0.100000E-04 0.100000E+00 0.100000E+01 0.300000E+01 0.320218E+03 0.822692E+00 0.781210E+00 0.136694E+00 0.308742E+00 
  dual 0.100000E-02 0.100000E-04 0.100000E+00 0.100000E+01 0.400000E+01 0.475748E+03 0.736573E+00 0.105938E+01 0.230402E+00 0.453367E+00 
  dual 0.100000E-02 0.100000E-04 0.100000E+00 0.100000E+01 0.500000E+01 0.636738E+03 0.647432E+00 0.128386E+01 0.373797E+00 0.575837E+00 
  dual 0.100000E-02 0.100000E-04 0.100000E+00 0.100000E+01 0.600000E+01 0.779439E+03 0.568417E+00 0.134134E+01 0.484202E+00 0.657645E+00 
  dual 0.100000E-02 0.100000E-04 0.100000E+00 0.100000E+01 0.700000E+01 0.900636E+03 0.501309E+00 0.125938E+01 0.540634E+00 0.718037E+00 
  dual 0.100000E-02 0.100000E-04 0.100000E+00 0.100000E+01 0.800000E+01 0.100444E+04 0.443834E+00 0.117112E+01 0.608484E+00 0.785804E+00 
  dual 0.100000E-02 0.100000E-04 0.999979E-01 0.100000E+01 0.900000E+01 0.110311E+04 0.389200E+00 0.117236E+01 0.714916E+00 0.869581E+00 
  dual 0.100000E-02 0.100000E-04 0.998758E-01 0.100000E+01 0.100000E+02 0.122022E+04 0.324350E+00 0.131096E+01 0.868464E+00 0.104248E+01 
  dual 0.100000E-02 0.100000E-04 0.861315E-01 0.100000E+01 0.110000E+02 0.135965E+04 0.247147E+00 0.158990E+01 0.121336E+01 0.137486E+01 
  dual 0.100000E-02 0.100000E-04 0.186333E-02 0.100000E+01 0.120000E+02 0.143728E+04 0.204162E+00 0.198632E+01 0.202274E+01 0.187406E+01 
  dual 0.100000E-02 0.100000E-04 0.755143E-04 0.100000E+01 0.130000E+02 0.159245E+04 0.118245E+00 0.222046E+01 0.301904E+01 0.233888E+01 
  dual 0.100000E-02 0.100000E-04 0.120183E-06 0.100000E+01 0.140000E+02 0.168820E+04 0.652277E-01 0.210858E+01 0.357983E+01 0.259808E+01 
  dual 0.100000E-02 0.100000E-04 0.225411E-08 0.100000E+01 0.150000E+02 0.173359E+04 0.400968E-01 0.169612E+01 0.331070E+01 0.270974E+01 
  dual 0.100000E-02 0.100000E-04 0.342303E-09 0.100000E+01 0.160000E+02 0.175186E+04 0.299790E-01 0.122580E+01 0.249094E+01 0.274950E+01 
  dual 0.100000E-02 0.100000E-04 0.160270E-09 0.100000E+01 0.170000E+02 0.176064E+04 0.251171E-01 0.703434E+00 0.138538E+01 0.276209E+01 
  dual 0.100000E-02 0.100000E-04 0.111299E-09 0.100000E+01 0.180000E+02 0.176487E+04 0.227733E-01 0.395835E+00 0.773457E+00 0.276780E+01 
  dual 0.100000E-02 0.100000E-04 0.933573E-10 0.100000E+01 0.190000E+02 0.176594E+04 0.221840E-01 0.263457E+00 0.538905E+00 0.276926E+01 
  dual 0.100000E-02 0.100000E-04 0.893212E-10 0.100000E+01 0.200000E+02 0.176601E+04 0.221432E-01 0.220762E+00 0.434171E+00 0.276970E+01 
  dual 0.100000E-02 0.100000E-04 0.890479E-10 0.100000E+01 0.210000E+02 0.176602E+04 0.221362E-01 0.210171E+00 0.398017E+00 0.277000E+01 
  dual 0.100000E-02 0.100000E-04 0.890011E-10 0.100000E+01 0.220000E+02 0.176605E+04 0.221209E-01 0.208841E+00 0.387282E+00 0.277007E+01 
  dual 0.100000E-02 0.100000E-04 0.888992E-10 0.100000E+01 0.230000E+02 0.176611E+04 0.220866E-01 0.208489E+00 0.380911E+00 0.276993E+01 
  dual 0.100000E-02 0.100000E-04 0.886707E-10 0.100000E+01 0.240000E+02 0.176625E+04 0.220096E-01 0.208415E+00 0.379273E+00 0.277022E+01 
  dual 0.100000E-02 0.100000E-04 0.881600E-10 0.100000E+01 0.250000E+02 0.176656E+04 0.218373E-01 0.208281E+00 0.374292E+00 0.277000E+01 
  dual 0.100000E-02 0.100000E-04 0.870285E-10 0.100000E+01 0.260000E+02 0.176725E+04 0.214550E-01 0.208276E+00 0.373684E+00 0.277015E+01 
  dual 0.100000E-02 0.100000E-04 0.845686E-10 0.100000E+01 0.270000E+02 0.176876E+04 0.206207E-01 0.208420E+00 0.373071E+00 0.277015E+01 
  dual 0.100000E-02 0.100000E-04 0.794389E-10 0.100000E+01 0.280000E+02 0.177193E+04 0.188673E-01 0.208137E+00 0.372389E+00 0.277015E+01 
  dual 0.100000E-02 0.100000E-04 0.696501E-10 0.100000E+01 0.290000E+02 0.177805E+04 0.154770E-01 0.208281E+00 0.370290E+00 0.277000E+01 
  dual 0.100000E-02 0.100000E-04 0.540124E-10 0.100000E+01 0.300000E+02 0.178794E+04 0.100008E-01 0.208276E+00 0.368343E+00 0.277015E+01 
  dual 0.100000E-02 0.100000E-04 0.358195E-10 0.100000E+01 0.310000E+02 0.179896E+04 0.389652E-02 0.208350E+00 0.362489E+00 0.277007E+01 
  dual 0.100000E-02 0.100000E-04 0.226617E-10 0.100000E+01 0.320000E+02 0.180502E+04 0.544279E-03 0.208276E+00 0.356643E+00 0.277015E+01 
  dual 0.100000E-02 0.100000E-04 0.176239E-10 0.100000E+01 0.330000E+02 0.180598E+04 0.101136E-04 0.208350E+00 0.345113E+00 0.277000E+01 
  dual 0.100000E-02 0.100000E-04 0.169318E-10 0.100000E+01 0.340000E+02 0.180600E+04 0.344671E-08 0.208276E+00 0.339351E+00 0.277022E+01 
  dual 0.100000E-02 0.100000E-04 0.169190E-10 0.100000E+01 0.350000E+02 0.180600E+04 0.102491E-10 0.208281E+00 0.337947E+00 0.277000E+01 
  dual 0.100000E-02 0.100000E-04 0.169190E-10 0.100000E+01 0.360000E+02 0.180600E+04 0.168434E-10 0.208276E+00 0.337873E+00 0.277022E+01 
  dual 0.100000E-02 0.100000E-04 0.169190E-10 0.100000E+01 0.370000E+02 0.180600E+04 0.168916E-10 0.208281E+00 0.337947E+00 0.277007E+01 
  dual 0.100000E-02 0.100000E-04 0.169190E-10 0.100000E+01 0.380000E+02 0.180600E+04 0.169103E-10 0.208207E+00 0.337873E+00 0.277007E+01 
  dual 0.100000E-02 0.100000E-04 0.169190E-10 0.100000E+01 0.390000E+02 0.180600E+04 0.134902E-10 0.208420E+00 0.338021E+00 0.277015E+01 
  dual 0.100000E-02 0.100000E-04 0.169190E-10 0.100000E+01 0.400000E+02 0.180600E+04 0.168959E-10 0.208137E+00 0.337873E+00 0.277007E+01 
